instituicao, programa, autor, titulo, ano, link
universidade federal do rio grande do sul; administração; fabrício sobrosa affeldt; desenvolvimento e aplicação de um modelo construtivista para o ensino de administração; 2011-06-01;
universidade federal de santa maria; educação; juliana mezomo cantarelli; a linguagem como forma de violencia na relação professor ? aluno em sala de aula; 2012-03-01; 
universidade federal do paraná; educação; vanessa queiros; instituto de educação do paraná : apropriações e representações   no currículo de 1º grau, a partir da  lei nº 5.692/71; 2014-03-31; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=177459
universidade estadual de campinas; educação; adriana de melo ramos; as relações interpessoais em classes difíceis e não difíceis no ensino fundamental ii: um olhar construtivista; 2013-02-01; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=142464
universidade est.paulista júlio de mesquita filho/pr.prudent; educação; aline aparecida cardoso fernandes benetti; vivências morais na escola: uma análise piagetiana sobre crianças de 5 a 6 anos em situações de jogos infantis; 2009-12-01; 
universidade de são paulo; educação; wanderleya nara goncalves costa; a etnomatemática da alma a 'uwe-xavante em suas relações com os mitos; 2008-04-01; 
universidade federal de minas gerais; educação; sonia vieira coelho; representações sociais dos direitos humanos: um estudo sobre a formação da consciencia ética e as práticas educativas na escola universitaria; 2008-08-01; 
pontifícia universidade católica de são paulo; educação (currículo); sueli mainine; tecnologia & vida: a tomada de consciência no processo de formação docente; 2014-06-05; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=1708099
pontifícia universidade católica de são paulo; educação (psicologia da educação); katia maria senise martinho rabelo; pontes da afetividade: um estudo sobre a atuação de professores tutores segundo a psicologia genética de henri wallon; 2014-02-20; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=1514839
pontifícia universidade católica de são paulo; educação (psicologia da educação); david sergio hornblas; bullying na escola: como crianças lidam e reagem diante de apelidos pejorativos; 2009-10-01; 
pontifícia universidade católica de são paulo; educação (psicologia da educação); edna consuelo leao; justiça:visão de estudantes buscando aprimorar seus estudos regulares em uma instituição educativa não formal; 2016-09-20; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=3859716
universidade federal rural do rio de janeiro; educação agrícola; lucia helena moreira; importância da atividade prática na formação do técnico em aqüicultura.; 2008-10-01; 
universidade federal do rio grande; educação ambiental; berenice vahl vaniel; a cooperação como princípio da educação ambiental presente nos projetos de aprendizagem; 2008-03-01; 
universidade federal de santa catarina; educação cientifica e tecnológica; tatiane kuchnier de moura; o ensino médio inovador e as implicações para o ensino de ciências: uma reflexão a partir da implementação do proemi em escolas da grande florianópolis; 2016-02-24; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=3612148
universidade do estado da bahia; educação e contemporaneidade; juliana laranjeira pereira dos santos; o projeto pedagógico como estratégia de prevenção das dificuldades de aprendizagem: o caso escola municipal joão carlos; 2009-10-01; 
universidade do estado da bahia; educação e contemporaneidade; terezilde leal sampaio; a dimensão educativa do trabalho de babás: construção da personalidade moral em crianças de zero a três anos; 2008-10-01; 
universidade federal de são paulo; educação e saúde na infância e adolescência; lia marcia ando; lauro de oliveira lima e a escola secundária: um estudo de sua produção intelectual ao longo de sua trajetória profissional (1945-1964); 2015-12-15; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2759514
pontifícia universidade católica do rio grande do sul; educação em ciências e matemática; simone krause sucker; a motivação para aprender do nativo digital pela perspectiva de professores, alunos e da neurociência; 2016-03-16; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=3828870
pontifícia universidade católica do rio grande do sul; educação em ciências e matemática; priscila maggi homen; concepções de professores dos anos iniciais do ensino fundamental sobre o ensino de geometria: uma análise pós-construtivista; 2013-03-27; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=840487
pontifícia universidade católica do rio grande do sul; educação em ciências e matemática; arlei vaz rade; contribuições de jogos como um recurso didático nas aulas de matemática financeira; 2010-03-01; 
universidade federal do pará; educação em ciências e matemáticas; roberto paulo bibas fialho; a matemática do sensível pelas mãos do artesão: marcas da aprendizagem matemática e da cultura material dos ceramistas de icoaraci; 2013-02-14; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=118703
universidade federal do pará; educação em ciências e matemáticas; moises david das neves; aprendizagem baseada em problemas e o raciocínio hipotético-dedutivo no ensino de ciências: análise do padrão de raciocínio de lawson em um curso de férias em castanhal (pa); 2013-09-10; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=1284543
universidade do estado do amazonas; educação em ciências na amazônia; clorijava oliveira santiago junior; neuroeducação e práticas pedagógicas dos professores de escolas públicas das series finais do ensino fundamental em ensino de ciências; 2016-12-16; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=4590451
universidade do estado do amazonas; educação em ciências na amazônia; marlucia ferreira melo; mapeamento dos aspectos afetivos que influenciam e dificultam a aprendizagem a partir do uso de ferramentas pedagógicas produzidas por egressos do mestrado profissional de ensino de ciências na amazônia.; 2012-06-01; 
universidade federal do rio grande do sul; educação em ciências quìmica da vida e saúde ( ufsm - furg); maritza costa moraes; robótica educacional: socializando e produzindo conhecimentos matemáticos.; 2010-01-01; 
universidade federal do rio grande; educação em ciências quìmica da vida e saúde ( ufsm - furg); maritza costa moraes; atualizações da prática pedagógica de professores de matemática em uma ecologia digital expressas no conversar; 2015-03-20; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2341764
universidade federal do rio grande; educação em ciências quìmica da vida e saúde ( ufsm - furg); mateus madail santin; desenvolvimento do pensamento computacional através da robótica: fluidez digital no ensino fundamental; 2014-10-24; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2242818
universidade federal do rio grande do sul; educação em ciências quìmica da vida e saúde ( ufsm - furg); ivete martins pinto; ambientes tecnológicos lúdicos de autoria (atla) espaços de criação e experimentação para o aprendizado.; 2012-08-01; 
universidade federal do rio grande; educação em ciências quìmica da vida e saúde ( ufsm - furg); ana lucia pires afonso da costa; análise documental: uma alternativa para otimização do programa primeira infância melhor; 2015-11-06; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=3685361
universidade est.paulista júlio de mesquita filho/araraquara; educação escolar; vanessa cristina treviso; as relações socias para jean piaget: implicações para a educação escolar; 2013-02-28; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=113081
universidade est.paulista júlio de mesquita filho/araraquara; educação escolar; diogo alfonso garcia; a educação moral construtivista e suas contradições: uma leitura crítica; 2015-01-30; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2314694
universidade est.paulista júlio de mesquita filho/araraquara; educação escolar; nadia mara eidt; a educação escolar e a relação entre o desenvolvimento do pensamento e a aprovação da cultura: a psicologia de a. n. leontiev como referencia nuclear de análise.; 2009-03-01; 
universidade est.paulista júlio de mesquita filho/araraquara; educação escolar; edson renato nardi; concepções docentes sobre a autonomia; 2010-08-01; 
universidade est.paulista júlio de mesquita filho/araraquara; educação escolar; eliasaf rodrigues de assis; o companheirismo moral e a formação de valores em jovens universitários; 2009-09-01; 
universidade est.paulista júlio de mesquita filho/araraquara; educação escolar; bruno vitti neto; a visão das professoras sobre o jogo nos anos iniciais do ensino fundamental; 2014-06-18; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=1310579
universidade est.paulista júlio de mesquita filho/araraquara; educação escolar; amal rahif suleman; o jogo e a educação matemática: um estudo sobre as crenças e concepções dos professores de matemática quanto ao espaço do jogo no fazer pedagógico; 2008-07-01; 
universidade gama filho; educação física; adriana maria soares da silva; sentidos de violência para alunos de uma escola localizada em uma favela do município do rio de janeiro em aulas de educação física.; 2008-12-01; 
fundação universidade de pernambuco; educação física; anais suassuna simoes; educação física na perspectiva inclusiva: um estudo em uma escola do recife; 2015-11-30; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=3498959
fundação universidade de pernambuco; educação física fesp - upe  -  ufpb; glycia melo de oliveira; formação do juízo moral e educação física escolar: o jogo como espaço de convivência; 2011-03-01; 
pontifícia universidade católica de são paulo; educação matemática; alessandra hissa ferrari; o senso numérico da criança: formação e características; 2008-12-01; 
pontifícia universidade católica de são paulo; educação matemática; mitchell christopher sombra evangelista; as transformações isométricas no geogebra com a motivação etnomatemática; 2011-04-01; 
universidade severino sombra; educação matemática; jaqueline de almeida pessoa; percepção espacial por crianças com síndrome de down: um estudo de caso etnográfico com jogos online; 2013-07-05; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=380074
universidade severino sombra; educação matemática; rodrigo rodrigues dias; a construção do pensamento geométrico na formação inicial de professores da educação infantil; 2012-04-01; 
pontifícia universidade católica de são paulo; educação matemática; ana paula perovano dos santos silva; a concepção de professores dos anos iniciais do ensino fundamental sobre a construção do conceito de número pela criança; 2012-03-01; 
pontifícia universidade católica de são paulo; educação matemática; sandra regina correa amorim; números inteiros: panorama de pesquisas produzidas de 2001 a 2010; 2012-10-01; 
pontifícia universidade católica de são paulo; educação matemática; raimundo de souza martins neto; lógica matemática no ensino médio: uma proposta para mobilizar raciocínios; 2008-01-01; 
universidade est.paulista júlio de mesquita filho/rio claro; educação matemática; carlos eduardo felix correia; o estruturalismo em livros didáticos: smsg e matemática - curso moderno; 2015-05-12; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2375853
pontifícia universidade católica de são paulo; educação matemática; debora reis pacheco; o uso de materiais curriculares de matemática por professores dos anos iniciais do ensino fundamental para o tema espaço e forma; 2015-03-23; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=3486001
universidade federal de ouro preto; educação matemática; rosângela milagres patrono; a aprendizagem de números racionais na forma fracionária no 6º ano do ensino fundamental: análise de uma proposta de ensino; 2011-07-01; 
fundação universidade federal de mato grosso do sul; educação matemática; jane carmem magalhães; o gráfico da forma e a formação do conceito: um estudo de caso sobre os sólidos geométricos no ensino fundamental; 2011-08-01; 
universidade anhanguera de são paulo; educação matemática; maria silvia braga rios; a proposta de ensino da geometria nos livros do gruema; 2010-04-01; 
universidade anhanguera de são paulo; educação matemática; rosimeire aparecida soares borges; circulação e apropriação do ideário do movimento da matemática moderna nas séries iniciais: as revistas pedagógicas no brasil e em portugal; 2011-10-01; 
universidade federal de juiz de fora; educação matemática; thiago neves mendonca; que geometria ensinar às crianças em  tempos de matemática moderna? referências e práticas de uma professora da cidade de juiz de fora; 2016-11-10; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=3994074
pontifícia universidade católica de são paulo; educação matemática; anne carine lopes; o jogo de xadrês e o estudante: uma relação que pode dar certo na resolução de problemas matemáticos.; 2012-06-01; 
universidade anhanguera de são paulo; educação matemática; wanderlei aparecida grenchi; contribuições de um programa de ensino para o letramento probabilístico na educação básica; 2016-09-27; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=4154027
pontifícia universidade católica de são paulo; educação matemática; cristina ulian bilac; possibilidades da aprendizagem de transformações geométricas com o uso do cabri-géomètre; 2008-10-01; 
pontifícia universidade católica de são paulo; educação matemática; pércio josé soares; o jogo como recurso didático na apropriação dos números inteiros: uma experiência de sucesso; 2008-09-01; 
universidade federal de pernambuco; educação matemática e tecnológica; edneri pereira cruz; classificação na educação infantil: o que propõem os livros e como é abordada por professores; 2013-03-14; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=97550
universidade est.paulista júlio de mesquita filho/bauru; educação para a ciência; richael silva caetano; alguns reflexos da didática construtivista no ensino de matemática nas quatro séries iniciais do ensino fundamental; 2009-03-01; 
universidade est.paulista júlio de mesquita filho/bauru; educação para a ciência; antonio carlos de jesus zanni de arruda; inteligência e ensino de ciências: um estudo fundamentado na epistemologia genética de piaget; 2009-07-01; 
universidade est.paulista júlio de mesquita filho/bauru; educação para a ciência; julio césar castilho razera; o desenvolvimento moral em aulas de ciências: explorando uma interface de contribuições; 2011-03-01; 
universidade est.paulista júlio de mesquita filho/bauru; educação para a ciência; aline fernanda ventura savio leite; formação de professores das séries iniciais: o pedagogo em questão; 2015-05-25; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2687981
universidade estadual de maringá; educação para a ciência e a matemática; elizabeth lima; adaptação na epistemologia genética: reflexões sobre o aspecto social do conhecimento e implicações para a educação científica; 2014-08-28; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2123895
universidade estadual de maringá; educação para a ciência e a matemática; guilherme adorno de oliveira; re(a)presentações em discurso: significações docentes sobre a matemática escolar; 2011-02-01; 
universidade estadual de maringá; educação para a ciência e a matemática; joão debastiani neto; geometrias na segunda fase do ensino fundamental: um estudo apoiado na epistemoloiga genética; 2012-03-01; 
universidade estadual de maringá; educação para a ciência e o ensino de matemática; cristiane murakami; conhecimentos geométricos na educação infantil: o que conhece o professor?; 2009-07-01; 
universidade estadual de maringá; educação para a ciência e o ensino de matemática; elisabete favoretto kawazoe; a argumentação de alunos de ensino médio em aula de física: o tema energia elétrica e fontes de energia; 2009-06-01; 
universidade estadual de maringá; educação para a ciência e o ensino de matemática; josé marcos batista; as argumentações sobre método científico da química do cotidiano: a metáfora observação como condutora da aprendizagem em livros didáticos do ensino médio; 2008-02-01; 
centro federal de educação tecn. de minas gerais; educação tecnológica; mariana bethonico muniz guimarães; a apropriação das tecnológias digitais da informação e comunicação por uma escola construtivista; 2012-03-01; 
universidade são marcos; educação, administração e comunicação; sonia regina de andrade finhana; políticas públicas de avaliação do ensino básico e educação matemática no brasil; 2009-01-01; 
universidade presbiteriana mackenzie; educação, arte e história da cultura; lucia pereira  pires cavalsan; o telejornal como fonte de informações: construindo conhecimentos em sala de aula; 2008-02-01; 
universidade federal do rio de janeiro; enfermagem; dilma fagundes de souza; estratégias de educação em saúde em enfermagem: aprendendo para ensinar; 2011-12-01; 
universidade de são paulo; enfermagem; camila amaral borghi; convivendo com a dor: a perspectiva da criança e do adolescente em cuidados paliativos; 2012-12-01; 
universidade federal do rio grande do sul; enfermagem; ana luisa petersen cogo; construção coletiva do conhecimento em ambiente virtual : aprendizagem da anamnese e do exame físico de enfermagem; 2009-08-01; 
universidade federal de são paulo; enfermagem; rebecca ortiz la banca; proposta de programa educativo com o uso do brinquedo terapêutico para crianças com diabetes mellitus; 2014-09-24; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=1680600
universidade de mogi das cruzes; engenharia biomédica; denis vogel; jogo computacional para avaliação da perspectiva espacial e da noção de conservação em jovens e adolescentes com síndrome de down; 2015-11-25; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=3194534
universidade de mogi das cruzes; engenharia biomédica; denis vogel; jogo computacional para avaliação das estruturas operatórias em adolescentes com síndrome de down; 2010-04-01; 
universidade federal de santa catarina; engenharia de produção; fabricio kurman merlin; os mecanismos da aprendizagem conceitual por meio de teorias cognitivas: uma contribuição à educação em engenharia; 2016-08-24; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=3701488
universidade de são paulo; engenharia elétrica; mauro enrique de souza munoz; desenvolvimento artificial autônomo de um grafo sensório-motor auto-organizável; 2016-02-02; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=3706467
universidade estadual de campinas; engenharia elétrica; raquel franco santos; na direção de uma arquitetura orientada a serviço para a escrita colaborativa de documentos nas nuvens; 2016-08-03; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=3653436
universidade federal de uberlândia; engenharia elétrica; eliane elias ferreira dos santos; estrutura cognitiva para tecnologias educacionais construtivistas ecotec e seu instrumento de otimização web-ecotec; 2009-09-01; 
universidade federal de uberlândia; engenharia elétrica; marlene roque de freitas; ludostop: estratégia de jogos e realidade virtual com vistas ao desenvolvimento do pensamento lógico-matemático; 2008-03-01; 
pontifícia universidade católica de minas gerais; ensino; otávio augusto de oliveira; perfil conceitual de vida no primeiro ciclo de formação humana - elaboração de proposta metodológica de ensino por investigação; 2009-07-01; 
universidade estadual do oeste do parana; ensino; odete agostinho fernando; investigação sobre materiais manipuláveis e jogos de matemática utilizados por professores no ensino de crianças surdas nos anos iniciais; 2015-12-17; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=3284038
pontifícia universidade católica de minas gerais; ensino; santer álvares de matos; jogo dos quatis: uma proposta de uso do jogo no ensino de ecologia; 2008-03-01; 
pontifícia universidade católica de minas gerais; ensino; eliene márcia fernandes oliveira; a construção do sentido numérico no 1º ano do ensino fundamental e o processo de intervenção pedagógica; 2012-11-01; 
pontifícia universidade católica de minas gerais; ensino; marcelo souza motta; contribuições do superlogo ao ensino de geometria do sétimo ano da educação básica; 2008-01-01; 
universidade do grande rio - prof jose de souza herdy; ensino das ciências; valessa leal lessa de sá pinto; formação matemática de professores dos anos iniciais do ensino fundamental e suas compreensões sobre os conceitos básicos da aritmética; 2010-06-01; 
universidade federal rural de pernambuco; ensino das ciências; mariana tenorio soares da rocha; a construção da medida do tempo: uma aprendizagem cognitiva e social; 2014-02-28; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2440663
universidade do grande rio - prof jose de souza herdy; ensino das ciências; hugo jose nascimento; construção do conceito de função matemática: um estudo colaborativo sobre a concepção e uso do aplicativo móvel funcionalidade; 2014-05-22; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=1871242
universidade federal rural de pernambuco; ensino das ciências; rosângela maria da silva lucena; atividades experimentais de química numa perspectiva de ensino por situação-problema para alunos iniciantes do curso de medicina veterinária; 2010-12-01; 
universidade tecnológica federal do paraná; ensino de ciência e tecnologia; leani spies; integrando informática nas aulas dos anos iniciais do ensino fundamental; 2013-09-24; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=95508
universidade tecnológica federal do paraná; ensino de ciência e tecnologia; maria de fatima mello de almeida; linguagem logo no ensino de geometria em curso de formação continuada para professores dos anos iniciais do ensino fundamental; 2015-04-28; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=3037172
universidade tecnológica federal do paraná; ensino de ciência e tecnologia; antonio marcos haliski; uma experiência com a essência da modelagem matemática na construção de maquete; 2010-07-01; 
universidade tecnológica federal do paraná; ensino de ciência e tecnologia; luciana montes pizyblski; o ensino de potências e suas propriedades: um estudo à luz das neurociências; 2010-12-01; 
fundação universidade federal de mato grosso do sul; ensino de ciências; suelen regina patriarcha graciolli; jogo guardião do meio ambiente: uma proposta pedagógica para o ensino de ciências e educação ambiental; 2009-12-01; 
fundação universidade federal de mato grosso do sul; ensino de ciências; terezinha cléia signorini feldens; educação sanitária e ambiental no ensino fundamental texto, contexto e prática: a sinergia do processo; 2009-12-01; 
instituto federal de educacao, ciencia e tecnologia do rio de janeiro; ensino de ciências; antonio carlos luciano de souza; os jogos para o ensino de química no pibid do ifrj à luz das teorias de aprendizagem; 2014-05-09; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=415642
universidade cruzeiro do sul; ensino de ciências; orlando rodrigues ferreira; cts-astro astronomia no enfoque da ciência, tecnologia e sociedade e estudo de caso em educação a distância; 2014-03-01; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=1321120
fundação universidade federal de mato grosso do sul; ensino de ciências; diane cristina araujo domingos; sequência didática investigativa em aulas experimentais no ensino médio de química para compreensão do termo extração e os fatores que ocorrem durante a destilação por arraste a vapor aplicando o padrão argumentativo de toulmin.; 2011-05-01; 
universidade de brasília; ensino de ciências; alberto gomes de brito; o jardim zoológico enquanto espaço não formal para promoção do desenvolvimento de etapas do raciocínio científico; 2012-05-01; 
universidade de brasília; ensino de ciências; nelio soares machado; avaliação do uso de modelo concreto-misto no ensino do conceito de isomeria óptica, na perspectiva de professores do ensino médio de brasília; 2013-11-11; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=152282
instituto federal de educacao, ciencia e tecnologia do rio de janeiro; ensino de ciências; maria jose da silva de oliveira quirino; o roleplaying game (rpg) como estratégia didática lúdica: a qualidade do ensino de ciências; 2013-07-22; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=153574
universidade de são paulo; ensino de ciências  (modalidades física, química e biologia); sergio antonio da silva; conflito cognitivo e metas de realização: uma experiência nas aulas de física do ensino médio; 2013-10-02; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=1214783
universidade de são paulo; ensino de ciências  (modalidades física, química e biologia); monaliza da fonseca; o laboratório virtual como atividade complementar de disciplinas introdutórias de mecânica: análise a partir da experiência do giroscópio; 2015-09-18; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=3433154
universidade de são paulo; ensino de ciências  (modalidades física, química e biologia); luciana romeira de jesus; ensinando o sistema circulatório no ensino fundamental; 2014-09-26; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2013143
universidade estadual de londrina; ensino de ciências e educação matemática; laryssa costa lopes; deixa eu ver: duas crianças cegas e as relações estabelecidas no cotidiano escolar das aulas de ciências; 2012-08-01; 
universidade federal de pelotas; ensino de ciências e matemática; renata portugal oliveira; o ensino da evolução biológica sob a perspectiva da construção do conhecimento; 2015-07-03; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2811905
fundação universidade federal de sergipe; ensino de ciências e matemática; natalia keli santos araujo; analises das dificuldades na resolução de problemas matemáticos por alunos do 5º ano do ensino fundamental; 2015-03-31; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2462907
universidade cruzeiro do sul; ensino de ciências e matemática; tiago pereira de avila; o conhecimento das operações aritméticas e a aprendizagem de matrizes no endino médio: análise de interferências; 2013-09-12; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=790492
fundação universidade federal de sergipe; ensino de ciências e matemática; luciano pacheco de souza; um olhar sobre o ensino de física na perspectiva do enem; 2014-08-29; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=1509201
universidade luterana do brasil; ensino de ciências e matemática; lenice mirandola da rocha; o domínio afetivo no comprometimento do aluno com o processo de aprendizagem em matemática, no ensino médio: estudo em uma escola federal; 2016-04-28; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=4053758
universidade cruzeiro do sul; ensino de ciências e matemática; alexandre antonello; o currículo de matemática prescrito para o ensino médio e os exames de vestibulares paulistas; 2012-03-01; 
universidade federal de são carlos; ensino de ciências exatas; mário césar cunha; um ambiente virtual de aprendizagem para o ensino médio sobre tópicos de geometria analítica plana; 2010-01-01; 
universidade federal do rio grande do norte; ensino de ciências naturais  e matemática; pablo jovellanos dos santos lima; linguagem matemática: uma proposta de ensino e avaliação da compreensão leitora dos objetos da matemática; 2012-08-01; 
universidade federal do rio grande do sul; ensino de física; ivo mai; utilizando um forno de microondas e um disco rígido de computador como laboratório de física; 2008-01-01; 
universidade federal do rio de janeiro; ensino de física; paulo victor santos souza; uma abordagem para os conceitos de velocidade e aceleração no ensino médio; 2011-08-01; 
universidade federal do rio grande do sul; ensino de física; zilk malta herzog; ensino de ciências na 5a. série através de software educacional: o depertar para a física; 2009-02-01; 
universidade federal do rio grande do sul; ensino de física; matheus monteiro nascimento; análise de produtos educacionais desenvolvidos no âmbito de um mestrado profissional em ensino de física; 2016-03-10; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=3146391
universidade federal do rio grande do sul; ensino de física; angela maria jacobus berlitz; conhecimento específico e pedagógico: uma integração possível na disciplina de metodologia de ensino de física; 2009-10-01; 
universidade federal do rio grande do sul; ensino de matemática; rodrigo orestes feijo; o uso de role playing games como recurso pedagógico nas aulas de matemática; 2014-04-16; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=1366113
universidade federal do rio grande do sul; ensino de matemática; larissa weyh monzon; numeros complexos e funções de variável complexa no ensino médio uma proposta didática com uso de objeto de aprendizagem; 2012-04-01; 
universidade federal do rio grande do sul; ensino de matemática; jussara aparecida da fonseca; análise combinatória na educação de jovens e adultos : uma proposta de ensino a partir da resolução de problemas; 2012-12-01; 
universidade federal do rio grande do sul; ensino de matemática; marcelo becker; uma alternativa para o ensino de geometria: visualização geométrica e representação de sólidos no plano; 2009-04-01; 
